Reactivo,Unidad,Concentracion de reactivo,Concentracion de titulante,pH
SUERO LECHE,%,2.00,-0.04762,4.56
SUERO LECHE,%,2.00,-0.04535,4.64
SUERO LECHE,%,2.00,-0.04306,4.79
SUERO LECHE,%,2.00,-0.04077,4.83
SUERO LECHE,%,2.00,-0.03846,5.01
SUERO LECHE,%,2.00,-0.03614,5.06
SUERO LECHE,%,2.00,-0.03382,5.15
SUERO LECHE,%,2.00,-0.03148,5.24
SUERO LECHE,%,2.00,-0.02913,5.32
SUERO LECHE,%,2.00,-0.02676,5.41
SUERO LECHE,%,2.00,-0.02439,5.43
SUERO LECHE,%,2.00,-0.022,5.50
SUERO LECHE,%,2.00,-0.01961,5.57
SUERO LECHE,%,2.00,-0.0172,5.64
SUERO LECHE,%,2.00,-0.01478,5.71
SUERO LECHE,%,2.00,-0.01235,5.74
SUERO LECHE,%,2.00,-0.0099,5.91
SUERO LECHE,%,2.00,-0.00744,6.01
SUERO LECHE,%,2.00,-0.00498,6.05
SUERO LECHE,%,2.00,-0.00249,6.16
SUERO LECHE,%,2.00,0,6.33
SUERO LECHE,%,2.00,0.00249,6.33
SUERO LECHE,%,2.00,0.00498,6.35
SUERO LECHE,%,2.00,0.00744,6.37
SUERO LECHE,%,2.00,0.0099,6.41
SUERO LECHE,%,2.00,0.01235,6.44
SUERO LECHE,%,2.00,0.01478,6.66
SUERO LECHE,%,2.00,0.0172,6.86
SUERO LECHE,%,2.00,0.01961,7.09
SUERO LECHE,%,2.00,0.022,7.41
SUERO LECHE,%,2.00,0.02439,7.78
SUERO LECHE,%,2.00,0.02676,8.20
SUERO LECHE,%,2.00,0.02913,8.65
SUERO LECHE,%,2.00,0.03148,9.00
SUERO LECHE,%,6.00,-0.32203,3.00
SUERO LECHE,%,6.00,-0.32088,3.01
SUERO LECHE,%,6.00,-0.31973,3.01
SUERO LECHE,%,6.00,-0.31857,3.01
SUERO LECHE,%,6.00,-0.31741,3.02
SUERO LECHE,%,6.00,-0.31624,3.02
SUERO LECHE,%,6.00,-0.31507,3.02
SUERO LECHE,%,6.00,-0.31389,3.03
SUERO LECHE,%,6.00,-0.31271,3.03
SUERO LECHE,%,6.00,-0.31153,3.03
SUERO LECHE,%,6.00,-0.31034,3.03
SUERO LECHE,%,6.00,-0.30915,3.03
SUERO LECHE,%,6.00,-0.30796,3.04
SUERO LECHE,%,6.00,-0.30676,3.04
SUERO LECHE,%,6.00,-0.30556,3.04
SUERO LECHE,%,6.00,-0.30435,3.04
SUERO LECHE,%,6.00,-0.30314,3.05
SUERO LECHE,%,6.00,-0.30192,3.05
SUERO LECHE,%,6.00,-0.3007,3.05
SUERO LECHE,%,6.00,-0.29947,3.05
SUERO LECHE,%,6.00,-0.29825,3.05
SUERO LECHE,%,6.00,-0.29701,3.06
SUERO LECHE,%,6.00,-0.29577,3.07
SUERO LECHE,%,6.00,-0.29453,3.07
SUERO LECHE,%,6.00,-0.29329,3.07
SUERO LECHE,%,6.00,-0.29204,3.08
SUERO LECHE,%,6.00,-0.29078,3.09
SUERO LECHE,%,6.00,-0.28952,3.10
SUERO LECHE,%,6.00,-0.28826,3.11
SUERO LECHE,%,6.00,-0.28699,3.11
SUERO LECHE,%,6.00,-0.28571,3.12
SUERO LECHE,%,6.00,-0.28444,3.12
SUERO LECHE,%,6.00,-0.28315,3.13
SUERO LECHE,%,6.00,-0.28187,3.13
SUERO LECHE,%,6.00,-0.28058,3.14
SUERO LECHE,%,6.00,-0.27928,3.14
SUERO LECHE,%,6.00,-0.27798,3.15
SUERO LECHE,%,6.00,-0.27667,3.16
SUERO LECHE,%,6.00,-0.27536,3.17
SUERO LECHE,%,6.00,-0.27405,3.17
SUERO LECHE,%,6.00,-0.27273,3.18
SUERO LECHE,%,6.00,-0.2714,3.18
SUERO LECHE,%,6.00,-0.27007,3.19
SUERO LECHE,%,6.00,-0.26874,3.19
SUERO LECHE,%,6.00,-0.2674,3.20
SUERO LECHE,%,6.00,-0.26606,3.21
SUERO LECHE,%,6.00,-0.26471,3.21
SUERO LECHE,%,6.00,-0.26335,3.22
SUERO LECHE,%,6.00,-0.26199,3.22
SUERO LECHE,%,6.00,-0.26063,3.23
SUERO LECHE,%,6.00,-0.25926,3.23
SUERO LECHE,%,6.00,-0.25788,3.24
SUERO LECHE,%,6.00,-0.25651,3.24
SUERO LECHE,%,6.00,-0.25512,3.25
SUERO LECHE,%,6.00,-0.25373,3.27
SUERO LECHE,%,6.00,-0.25234,3.28
SUERO LECHE,%,6.00,-0.25094,3.30
SUERO LECHE,%,6.00,-0.24953,3.31
SUERO LECHE,%,6.00,-0.24812,3.32
SUERO LECHE,%,6.00,-0.2467,3.33
SUERO LECHE,%,6.00,-0.24528,3.33
SUERO LECHE,%,6.00,-0.24386,3.34
SUERO LECHE,%,6.00,-0.24242,3.34
SUERO LECHE,%,6.00,-0.24099,3.35
SUERO LECHE,%,6.00,-0.23954,3.36
SUERO LECHE,%,6.00,-0.2381,3.37
SUERO LECHE,%,6.00,-0.23664,3.37
SUERO LECHE,%,6.00,-0.23518,3.38
SUERO LECHE,%,6.00,-0.23372,3.40
SUERO LECHE,%,6.00,-0.23225,3.41
SUERO LECHE,%,6.00,-0.23077,3.42
SUERO LECHE,%,6.00,-0.22929,3.44
SUERO LECHE,%,6.00,-0.2278,3.45
SUERO LECHE,%,6.00,-0.22631,3.46
SUERO LECHE,%,6.00,-0.22481,3.47
SUERO LECHE,%,6.00,-0.2233,3.48
SUERO LECHE,%,6.00,-0.22179,3.50
SUERO LECHE,%,6.00,-0.22027,3.51
SUERO LECHE,%,6.00,-0.21875,3.54
SUERO LECHE,%,6.00,-0.21722,3.56
SUERO LECHE,%,6.00,-0.21569,3.57
SUERO LECHE,%,6.00,-0.21415,3.58
SUERO LECHE,%,6.00,-0.2126,3.60
SUERO LECHE,%,6.00,-0.21105,3.61
SUERO LECHE,%,6.00,-0.20949,3.62
SUERO LECHE,%,6.00,-0.20792,3.63
SUERO LECHE,%,6.00,-0.20635,3.65
SUERO LECHE,%,6.00,-0.20477,3.67
SUERO LECHE,%,6.00,-0.20319,3.69
SUERO LECHE,%,6.00,-0.2016,3.71
SUERO LECHE,%,6.00,-0.2,3.73
SUERO LECHE,%,6.00,-0.1984,3.75
SUERO LECHE,%,6.00,-0.19679,3.77
SUERO LECHE,%,6.00,-0.19517,3.80
SUERO LECHE,%,6.00,-0.19355,3.82
SUERO LECHE,%,6.00,-0.19192,3.85
SUERO LECHE,%,6.00,-0.19028,3.87
SUERO LECHE,%,6.00,-0.18864,3.88
SUERO LECHE,%,6.00,-0.18699,3.90
SUERO LECHE,%,6.00,-0.18534,3.91
SUERO LECHE,%,6.00,-0.18367,3.93
SUERO LECHE,%,6.00,-0.182,3.94
SUERO LECHE,%,6.00,-0.18033,3.95
SUERO LECHE,%,6.00,-0.17864,3.96
SUERO LECHE,%,6.00,-0.17695,3.98
SUERO LECHE,%,6.00,-0.17526,3.99
SUERO LECHE,%,6.00,-0.17355,4.01
SUERO LECHE,%,6.00,-0.17184,4.02
SUERO LECHE,%,6.00,-0.17012,4.04
SUERO LECHE,%,6.00,-0.1684,4.07
SUERO LECHE,%,6.00,-0.16667,4.08
SUERO LECHE,%,6.00,-0.16493,4.10
SUERO LECHE,%,6.00,-0.16318,4.12
SUERO LECHE,%,6.00,-0.16143,4.13
SUERO LECHE,%,6.00,-0.15966,4.15
SUERO LECHE,%,6.00,-0.15789,4.17
SUERO LECHE,%,6.00,-0.15612,4.20
SUERO LECHE,%,6.00,-0.15433,4.21
SUERO LECHE,%,6.00,-0.15254,4.24
SUERO LECHE,%,6.00,-0.15074,4.25
SUERO LECHE,%,6.00,-0.14894,4.26
SUERO LECHE,%,6.00,-0.14712,4.27
SUERO LECHE,%,6.00,-0.1453,4.28
SUERO LECHE,%,6.00,-0.14347,4.30
SUERO LECHE,%,6.00,-0.14163,4.32
SUERO LECHE,%,6.00,-0.13978,4.34
SUERO LECHE,%,6.00,-0.13793,4.36
SUERO LECHE,%,6.00,-0.13607,4.37
SUERO LECHE,%,6.00,-0.1342,4.40
SUERO LECHE,%,6.00,-0.13232,4.42
SUERO LECHE,%,6.00,-0.13043,4.43
SUERO LECHE,%,6.00,-0.12854,4.45
SUERO LECHE,%,6.00,-0.12664,4.48
SUERO LECHE,%,6.00,-0.12473,4.50
SUERO LECHE,%,6.00,-0.12281,4.52
SUERO LECHE,%,6.00,-0.12088,4.54
SUERO LECHE,%,6.00,-0.11894,4.56
SUERO LECHE,%,6.00,-0.117,4.59
SUERO LECHE,%,6.00,-0.11504,4.61
SUERO LECHE,%,6.00,-0.11308,4.64
SUERO LECHE,%,6.00,-0.11111,4.65
SUERO LECHE,%,6.00,-0.10913,4.68
SUERO LECHE,%,6.00,-0.10714,4.71
SUERO LECHE,%,6.00,-0.10515,4.73
SUERO LECHE,%,6.00,-0.10314,4.75
SUERO LECHE,%,6.00,-0.10112,4.76
SUERO LECHE,%,6.00,-0.0991,4.79
SUERO LECHE,%,6.00,-0.09707,4.82
SUERO LECHE,%,6.00,-0.09502,4.84
SUERO LECHE,%,6.00,-0.09297,4.85
SUERO LECHE,%,6.00,-0.09091,4.87
SUERO LECHE,%,6.00,-0.08884,4.91
SUERO LECHE,%,6.00,-0.08676,4.94
SUERO LECHE,%,6.00,-0.08467,4.97
SUERO LECHE,%,6.00,-0.08257,5.00
SUERO LECHE,%,6.00,-0.08046,5.02
SUERO LECHE,%,6.00,-0.07834,5.04
SUERO LECHE,%,6.00,-0.07621,5.07
SUERO LECHE,%,6.00,-0.07407,5.11
SUERO LECHE,%,6.00,-0.07193,5.15
SUERO LECHE,%,6.00,-0.06977,5.18
SUERO LECHE,%,6.00,-0.0676,5.22
SUERO LECHE,%,6.00,-0.06542,5.24
SUERO LECHE,%,6.00,-0.06323,5.28
SUERO LECHE,%,6.00,-0.06103,5.30
SUERO LECHE,%,6.00,-0.05882,5.33
SUERO LECHE,%,6.00,-0.0566,5.34
SUERO LECHE,%,6.00,-0.05437,5.37
SUERO LECHE,%,6.00,-0.05213,5.40
SUERO LECHE,%,6.00,-0.04988,5.42
SUERO LECHE,%,6.00,-0.04762,5.48
SUERO LECHE,%,6.00,-0.04535,5.50
SUERO LECHE,%,6.00,-0.04306,5.55
SUERO LECHE,%,6.00,-0.04077,5.62
SUERO LECHE,%,6.00,-0.03846,5.66
SUERO LECHE,%,6.00,-0.03614,5.69
SUERO LECHE,%,6.00,-0.03382,5.73
SUERO LECHE,%,6.00,-0.03148,5.77
SUERO LECHE,%,6.00,-0.02913,5.82
SUERO LECHE,%,6.00,-0.02676,5.86
SUERO LECHE,%,6.00,-0.02439,5.89
SUERO LECHE,%,6.00,-0.022,5.94
SUERO LECHE,%,6.00,-0.01961,5.98
SUERO LECHE,%,6.00,-0.0172,6.03
SUERO LECHE,%,6.00,-0.01478,6.07
SUERO LECHE,%,6.00,-0.01235,6.10
SUERO LECHE,%,6.00,-0.0099,6.12
SUERO LECHE,%,6.00,-0.00744,6.13
SUERO LECHE,%,6.00,-0.00498,6.16
SUERO LECHE,%,6.00,-0.00249,6.22
SUERO LECHE,%,6.00,0,6.30
SUERO LECHE,%,6.00,0.00249,6.31
SUERO LECHE,%,6.00,0.00498,6.32
SUERO LECHE,%,6.00,0.00744,6.33
SUERO LECHE,%,6.00,0.0099,6.34
SUERO LECHE,%,6.00,0.01235,6.35
SUERO LECHE,%,6.00,0.01478,6.43
SUERO LECHE,%,6.00,0.0172,6.51
SUERO LECHE,%,6.00,0.01961,6.57
SUERO LECHE,%,6.00,0.022,6.66
SUERO LECHE,%,6.00,0.02439,6.75
SUERO LECHE,%,6.00,0.02676,6.82
SUERO LECHE,%,6.00,0.02913,6.89
SUERO LECHE,%,6.00,0.03148,7.00
SUERO LECHE,%,6.00,0.03382,7.08
SUERO LECHE,%,6.00,0.03614,7.16
SUERO LECHE,%,6.00,0.03846,7.24
SUERO LECHE,%,6.00,0.04077,7.32
SUERO LECHE,%,6.00,0.04306,7.40
SUERO LECHE,%,6.00,0.04535,7.53
SUERO LECHE,%,6.00,0.04762,7.65
SUERO LECHE,%,6.00,0.04988,7.76
SUERO LECHE,%,6.00,0.05213,7.86
SUERO LECHE,%,6.00,0.05437,8.01
SUERO LECHE,%,6.00,0.0566,8.15
SUERO LECHE,%,6.00,0.05882,8.29
SUERO LECHE,%,6.00,0.06103,8.42
SUERO LECHE,%,6.00,0.06323,8.57
SUERO LECHE,%,6.00,0.06542,8.72
SUERO LECHE,%,6.00,0.0676,8.86
SUERO LECHE,%,6.00,0.06977,9.00
SUERO LECHE,%,10.00,-0.375,3.00
SUERO LECHE,%,10.00,-0.37402,3.01
SUERO LECHE,%,10.00,-0.37304,3.02
SUERO LECHE,%,10.00,-0.37206,3.04
SUERO LECHE,%,10.00,-0.37107,3.04
SUERO LECHE,%,10.00,-0.37008,3.05
SUERO LECHE,%,10.00,-0.36909,3.05
SUERO LECHE,%,10.00,-0.36809,3.06
SUERO LECHE,%,10.00,-0.36709,3.06
SUERO LECHE,%,10.00,-0.36609,3.07
SUERO LECHE,%,10.00,-0.36508,3.07
SUERO LECHE,%,10.00,-0.36407,3.07
SUERO LECHE,%,10.00,-0.36306,3.08
SUERO LECHE,%,10.00,-0.36204,3.08
SUERO LECHE,%,10.00,-0.36102,3.09
SUERO LECHE,%,10.00,-0.36,3.09
SUERO LECHE,%,10.00,-0.35897,3.09
SUERO LECHE,%,10.00,-0.35795,3.10
SUERO LECHE,%,10.00,-0.35691,3.10
SUERO LECHE,%,10.00,-0.35588,3.11
SUERO LECHE,%,10.00,-0.35484,3.11
SUERO LECHE,%,10.00,-0.3538,3.12
SUERO LECHE,%,10.00,-0.35275,3.13
SUERO LECHE,%,10.00,-0.3517,3.14
SUERO LECHE,%,10.00,-0.35065,3.15
SUERO LECHE,%,10.00,-0.34959,3.15
SUERO LECHE,%,10.00,-0.34853,3.16
SUERO LECHE,%,10.00,-0.34747,3.16
SUERO LECHE,%,10.00,-0.34641,3.16
SUERO LECHE,%,10.00,-0.34534,3.17
SUERO LECHE,%,10.00,-0.34426,3.17
SUERO LECHE,%,10.00,-0.34319,3.18
SUERO LECHE,%,10.00,-0.34211,3.18
SUERO LECHE,%,10.00,-0.34102,3.19
SUERO LECHE,%,10.00,-0.33993,3.20
SUERO LECHE,%,10.00,-0.33884,3.21
SUERO LECHE,%,10.00,-0.33775,3.22
SUERO LECHE,%,10.00,-0.33665,3.23
SUERO LECHE,%,10.00,-0.33555,3.23
SUERO LECHE,%,10.00,-0.33444,3.24
SUERO LECHE,%,10.00,-0.33333,3.25
SUERO LECHE,%,10.00,-0.33222,3.26
SUERO LECHE,%,10.00,-0.3311,3.27
SUERO LECHE,%,10.00,-0.32998,3.28
SUERO LECHE,%,10.00,-0.32886,3.29
SUERO LECHE,%,10.00,-0.32773,3.30
SUERO LECHE,%,10.00,-0.3266,3.31
SUERO LECHE,%,10.00,-0.32546,3.32
SUERO LECHE,%,10.00,-0.32432,3.33
SUERO LECHE,%,10.00,-0.32318,3.34
SUERO LECHE,%,10.00,-0.32203,3.35
SUERO LECHE,%,10.00,-0.32088,3.36
SUERO LECHE,%,10.00,-0.31973,3.37
SUERO LECHE,%,10.00,-0.31857,3.38
SUERO LECHE,%,10.00,-0.31741,3.39
SUERO LECHE,%,10.00,-0.31624,3.40
SUERO LECHE,%,10.00,-0.31507,3.42
SUERO LECHE,%,10.00,-0.31389,3.43
SUERO LECHE,%,10.00,-0.31271,3.45
SUERO LECHE,%,10.00,-0.31153,3.46
SUERO LECHE,%,10.00,-0.31034,3.47
SUERO LECHE,%,10.00,-0.30915,3.49
SUERO LECHE,%,10.00,-0.30796,3.51
SUERO LECHE,%,10.00,-0.30676,3.53
SUERO LECHE,%,10.00,-0.30556,3.54
SUERO LECHE,%,10.00,-0.30435,3.56
SUERO LECHE,%,10.00,-0.30314,3.57
SUERO LECHE,%,10.00,-0.30192,3.59
SUERO LECHE,%,10.00,-0.3007,3.61
SUERO LECHE,%,10.00,-0.29947,3.63
SUERO LECHE,%,10.00,-0.29825,3.65
SUERO LECHE,%,10.00,-0.29701,3.66
SUERO LECHE,%,10.00,-0.29577,3.66
SUERO LECHE,%,10.00,-0.29453,3.67
SUERO LECHE,%,10.00,-0.29329,3.68
SUERO LECHE,%,10.00,-0.29204,3.69
SUERO LECHE,%,10.00,-0.29078,3.69
SUERO LECHE,%,10.00,-0.28952,3.70
SUERO LECHE,%,10.00,-0.28826,3.71
SUERO LECHE,%,10.00,-0.28699,3.71
SUERO LECHE,%,10.00,-0.28571,3.72
SUERO LECHE,%,10.00,-0.28444,3.72
SUERO LECHE,%,10.00,-0.28315,3.73
SUERO LECHE,%,10.00,-0.28187,3.73
SUERO LECHE,%,10.00,-0.28058,3.74
SUERO LECHE,%,10.00,-0.27928,3.74
SUERO LECHE,%,10.00,-0.27798,3.76
SUERO LECHE,%,10.00,-0.27667,3.77
SUERO LECHE,%,10.00,-0.27536,3.79
SUERO LECHE,%,10.00,-0.27405,3.81
SUERO LECHE,%,10.00,-0.27273,3.84
SUERO LECHE,%,10.00,-0.2714,3.86
SUERO LECHE,%,10.00,-0.27007,3.87
SUERO LECHE,%,10.00,-0.26874,3.88
SUERO LECHE,%,10.00,-0.2674,3.90
SUERO LECHE,%,10.00,-0.26606,3.92
SUERO LECHE,%,10.00,-0.26471,3.94
SUERO LECHE,%,10.00,-0.26335,3.95
SUERO LECHE,%,10.00,-0.26199,3.97
SUERO LECHE,%,10.00,-0.26063,3.98
SUERO LECHE,%,10.00,-0.25926,4.00
SUERO LECHE,%,10.00,-0.25788,4.02
SUERO LECHE,%,10.00,-0.25651,4.04
SUERO LECHE,%,10.00,-0.25512,4.05
SUERO LECHE,%,10.00,-0.25373,4.06
SUERO LECHE,%,10.00,-0.25234,4.08
SUERO LECHE,%,10.00,-0.25094,4.09
SUERO LECHE,%,10.00,-0.24953,4.11
SUERO LECHE,%,10.00,-0.24812,4.13
SUERO LECHE,%,10.00,-0.2467,4.14
SUERO LECHE,%,10.00,-0.24528,4.16
SUERO LECHE,%,10.00,-0.24386,4.17
SUERO LECHE,%,10.00,-0.24242,4.18
SUERO LECHE,%,10.00,-0.24099,4.19
SUERO LECHE,%,10.00,-0.23954,4.20
SUERO LECHE,%,10.00,-0.2381,4.21
SUERO LECHE,%,10.00,-0.23664,4.23
SUERO LECHE,%,10.00,-0.23518,4.25
SUERO LECHE,%,10.00,-0.23372,4.27
SUERO LECHE,%,10.00,-0.23225,4.29
SUERO LECHE,%,10.00,-0.23077,4.31
SUERO LECHE,%,10.00,-0.22929,4.32
SUERO LECHE,%,10.00,-0.2278,4.34
SUERO LECHE,%,10.00,-0.22631,4.35
SUERO LECHE,%,10.00,-0.22481,4.37
SUERO LECHE,%,10.00,-0.2233,4.38
SUERO LECHE,%,10.00,-0.22179,4.39
SUERO LECHE,%,10.00,-0.22027,4.41
SUERO LECHE,%,10.00,-0.21875,4.43
SUERO LECHE,%,10.00,-0.21722,4.44
SUERO LECHE,%,10.00,-0.21569,4.45
SUERO LECHE,%,10.00,-0.21415,4.46
SUERO LECHE,%,10.00,-0.2126,4.48
SUERO LECHE,%,10.00,-0.21105,4.50
SUERO LECHE,%,10.00,-0.20949,4.51
SUERO LECHE,%,10.00,-0.20792,4.53
SUERO LECHE,%,10.00,-0.20635,4.54
SUERO LECHE,%,10.00,-0.20477,4.55
SUERO LECHE,%,10.00,-0.20319,4.57
SUERO LECHE,%,10.00,-0.2016,4.59
SUERO LECHE,%,10.00,-0.2,4.61
SUERO LECHE,%,10.00,-0.1984,4.62
SUERO LECHE,%,10.00,-0.19679,4.63
SUERO LECHE,%,10.00,-0.19517,4.63
SUERO LECHE,%,10.00,-0.19355,4.64
SUERO LECHE,%,10.00,-0.19192,4.65
SUERO LECHE,%,10.00,-0.19028,4.65
SUERO LECHE,%,10.00,-0.18864,4.66
SUERO LECHE,%,10.00,-0.18699,4.67
SUERO LECHE,%,10.00,-0.18534,4.68
SUERO LECHE,%,10.00,-0.18367,4.68
SUERO LECHE,%,10.00,-0.182,4.69
SUERO LECHE,%,10.00,-0.18033,4.69
SUERO LECHE,%,10.00,-0.17864,4.70
SUERO LECHE,%,10.00,-0.17695,4.70
SUERO LECHE,%,10.00,-0.17526,4.71
SUERO LECHE,%,10.00,-0.17355,4.72
SUERO LECHE,%,10.00,-0.17184,4.72
SUERO LECHE,%,10.00,-0.17012,4.73
SUERO LECHE,%,10.00,-0.1684,4.73
SUERO LECHE,%,10.00,-0.16667,4.74
SUERO LECHE,%,10.00,-0.16493,4.75
SUERO LECHE,%,10.00,-0.16318,4.77
SUERO LECHE,%,10.00,-0.16143,4.78
SUERO LECHE,%,10.00,-0.15966,4.80
SUERO LECHE,%,10.00,-0.15789,4.81
SUERO LECHE,%,10.00,-0.15612,4.82
SUERO LECHE,%,10.00,-0.15433,4.83
SUERO LECHE,%,10.00,-0.15254,4.85
SUERO LECHE,%,10.00,-0.15074,4.87
SUERO LECHE,%,10.00,-0.14894,4.88
SUERO LECHE,%,10.00,-0.14712,4.90
SUERO LECHE,%,10.00,-0.1453,4.91
SUERO LECHE,%,10.00,-0.14347,4.92
SUERO LECHE,%,10.00,-0.14163,4.94
SUERO LECHE,%,10.00,-0.13978,4.95
SUERO LECHE,%,10.00,-0.13793,4.96
SUERO LECHE,%,10.00,-0.13607,4.97
SUERO LECHE,%,10.00,-0.1342,4.99
SUERO LECHE,%,10.00,-0.13232,5.01
SUERO LECHE,%,10.00,-0.13043,5.02
SUERO LECHE,%,10.00,-0.12854,5.03
SUERO LECHE,%,10.00,-0.12664,5.04
SUERO LECHE,%,10.00,-0.12473,5.06
SUERO LECHE,%,10.00,-0.12281,5.07
SUERO LECHE,%,10.00,-0.12088,5.08
SUERO LECHE,%,10.00,-0.11894,5.09
SUERO LECHE,%,10.00,-0.117,5.11
SUERO LECHE,%,10.00,-0.11504,5.12
SUERO LECHE,%,10.00,-0.11308,5.13
SUERO LECHE,%,10.00,-0.11111,5.15
SUERO LECHE,%,10.00,-0.10913,5.16
SUERO LECHE,%,10.00,-0.10714,5.16
SUERO LECHE,%,10.00,-0.10515,5.17
SUERO LECHE,%,10.00,-0.10314,5.18
SUERO LECHE,%,10.00,-0.10112,5.21
SUERO LECHE,%,10.00,-0.0991,5.22
SUERO LECHE,%,10.00,-0.09707,5.24
SUERO LECHE,%,10.00,-0.09502,5.25
SUERO LECHE,%,10.00,-0.09297,5.26
SUERO LECHE,%,10.00,-0.09091,5.27
SUERO LECHE,%,10.00,-0.08884,5.30
SUERO LECHE,%,10.00,-0.08676,5.31
SUERO LECHE,%,10.00,-0.08467,5.33
SUERO LECHE,%,10.00,-0.08257,5.37
SUERO LECHE,%,10.00,-0.08046,5.40
SUERO LECHE,%,10.00,-0.07834,5.43
SUERO LECHE,%,10.00,-0.07621,5.47
SUERO LECHE,%,10.00,-0.07407,5.48
SUERO LECHE,%,10.00,-0.07193,5.51
SUERO LECHE,%,10.00,-0.06977,5.53
SUERO LECHE,%,10.00,-0.0676,5.57
SUERO LECHE,%,10.00,-0.06542,5.59
SUERO LECHE,%,10.00,-0.06323,5.61
SUERO LECHE,%,10.00,-0.06103,5.64
SUERO LECHE,%,10.00,-0.05882,5.69
SUERO LECHE,%,10.00,-0.0566,5.71
SUERO LECHE,%,10.00,-0.05437,5.74
SUERO LECHE,%,10.00,-0.05213,5.77
SUERO LECHE,%,10.00,-0.04988,5.80
SUERO LECHE,%,10.00,-0.04762,5.84
SUERO LECHE,%,10.00,-0.04535,5.85
SUERO LECHE,%,10.00,-0.04306,5.88
SUERO LECHE,%,10.00,-0.04077,5.88
SUERO LECHE,%,10.00,-0.03846,5.91
SUERO LECHE,%,10.00,-0.03614,5.96
SUERO LECHE,%,10.00,-0.03382,5.98
SUERO LECHE,%,10.00,-0.03148,6.00
SUERO LECHE,%,10.00,-0.02913,6.02
SUERO LECHE,%,10.00,-0.02676,6.04
SUERO LECHE,%,10.00,-0.02439,6.07
SUERO LECHE,%,10.00,-0.022,6.09
SUERO LECHE,%,10.00,-0.01961,6.11
SUERO LECHE,%,10.00,-0.0172,6.13
SUERO LECHE,%,10.00,-0.01478,6.15
SUERO LECHE,%,10.00,-0.01235,6.19
SUERO LECHE,%,10.00,-0.0099,6.21
SUERO LECHE,%,10.00,-0.00744,6.23
SUERO LECHE,%,10.00,-0.00498,6.25
SUERO LECHE,%,10.00,-0.00249,6.28
SUERO LECHE,%,10.00,0,6.30
SUERO LECHE,%,10.00,0.00249,6.31
SUERO LECHE,%,10.00,0.00498,6.31
SUERO LECHE,%,10.00,0.00744,6.31
SUERO LECHE,%,10.00,0.0099,6.31
SUERO LECHE,%,10.00,0.01235,6.32
SUERO LECHE,%,10.00,0.01478,6.35
SUERO LECHE,%,10.00,0.0172,6.37
SUERO LECHE,%,10.00,0.01961,6.39
SUERO LECHE,%,10.00,0.022,6.42
SUERO LECHE,%,10.00,0.02439,6.44
SUERO LECHE,%,10.00,0.02676,6.48
SUERO LECHE,%,10.00,0.02913,6.49
SUERO LECHE,%,10.00,0.03148,6.50
SUERO LECHE,%,10.00,0.03382,6.51
SUERO LECHE,%,10.00,0.03614,6.53
SUERO LECHE,%,10.00,0.03846,6.56
SUERO LECHE,%,10.00,0.04077,6.59
SUERO LECHE,%,10.00,0.04306,6.63
SUERO LECHE,%,10.00,0.04535,6.68
SUERO LECHE,%,10.00,0.04762,6.72
SUERO LECHE,%,10.00,0.04988,6.74
SUERO LECHE,%,10.00,0.05213,6.79
SUERO LECHE,%,10.00,0.05437,6.82
SUERO LECHE,%,10.00,0.0566,6.85
SUERO LECHE,%,10.00,0.05882,6.92
SUERO LECHE,%,10.00,0.06103,6.99
SUERO LECHE,%,10.00,0.06323,7.06
SUERO LECHE,%,10.00,0.06542,7.13
SUERO LECHE,%,10.00,0.0676,7.17
SUERO LECHE,%,10.00,0.06977,7.22
SUERO LECHE,%,10.00,0.07193,7.26
SUERO LECHE,%,10.00,0.07407,7.29
SUERO LECHE,%,10.00,0.07621,7.34
SUERO LECHE,%,10.00,0.07834,7.40
SUERO LECHE,%,10.00,0.08046,7.43
SUERO LECHE,%,10.00,0.08257,7.49
SUERO LECHE,%,10.00,0.08467,7.52
SUERO LECHE,%,10.00,0.08676,7.68
SUERO LECHE,%,10.00,0.08884,7.86
SUERO LECHE,%,10.00,0.09091,7.91
SUERO LECHE,%,10.00,0.09297,8.03
SUERO LECHE,%,10.00,0.09502,8.12
SUERO LECHE,%,10.00,0.09707,8.25
SUERO LECHE,%,10.00,0.0991,8.32
SUERO LECHE,%,10.00,0.10112,8.41
SUERO LECHE,%,10.00,0.10314,8.50
SUERO LECHE,%,10.00,0.10515,8.59
SUERO LECHE,%,10.00,0.10714,8.68
SUERO LECHE,%,10.00,0.10913,8.78
SUERO LECHE,%,10.00,0.11111,8.88
SUERO LECHE,%,10.00,0.11308,8.96
SUERO LECHE,%,10.00,0.11504,9.00
UREA,g/L,0.05,-0.00196,3.00
UREA,g/L,0.05,-0.00192,3.01
UREA,g/L,0.05,-0.00193,3.01
UREA,g/L,0.05,-0.00194,3.01
UREA,g/L,0.05,-0.00195,3.01
UREA,g/L,0.05,-0.00185,3.02
UREA,g/L,0.05,-0.00186,3.02
UREA,g/L,0.05,-0.00187,3.02
UREA,g/L,0.05,-0.00188,3.02
UREA,g/L,0.05,-0.00189,3.02
UREA,g/L,0.05,-0.0019,3.02
UREA,g/L,0.05,-0.00191,3.02
UREA,g/L,0.05,-0.00179,3.03
UREA,g/L,0.05,-0.0018,3.03
UREA,g/L,0.05,-0.00181,3.03
UREA,g/L,0.05,-0.00182,3.03
UREA,g/L,0.05,-0.00183,3.03
